movie_id,user_id,rating,date
4705,110938,5,2004-02-27
4727,110938,5,2004-03-26
4736,110938,4,2005-04-14
4739,110938,4,2004-03-26
4740,110938,3,2004-03-29
4745,110938,5,2004-03-03
4774,110938,5,2004-03-15
4778,110938,5,2004-04-26
4781,110938,2,2004-03-15
4786,110938,5,2004-11-22
4790,110938,3,2004-08-25
4799,110938,3,2004-03-29
4801,110938,5,2004-02-27
4805,110938,3,2003-12-22
4816,110938,4,2004-03-23
4824,110938,4,2004-03-25
4825,110938,5,2005-11-25
4831,110938,4,2005-02-03
4833,110938,4,2004-04-20
4840,110938,3,2005-11-09
4841,110938,3,2004-03-03
4843,110938,2,2004-03-29
4847,110938,3,2004-05-26
4852,110938,3,2004-05-20
4870,110938,4,2004-02-27
4872,110938,1,2005-09-02
4874,110938,4,2004-03-02
4876,110938,4,2004-11-05
4888,110938,3,2004-03-23
4914,110938,4,2005-07-09
4931,110938,3,2005-04-14
4932,110938,3,2004-03-03
4943,110938,4,2004-03-26
4949,110938,4,2004-05-24
4951,110938,3,2005-12-07
4972,110938,3,2005-12-07
4977,110938,4,2004-04-26
4996,110938,4,2003-12-19
5005,110938,2,2004-04-01
5010,110938,5,2004-03-03
5025,110938,5,2004-09-13
5035,110938,4,2004-05-26
5041,110938,5,2004-08-04
5050,110938,4,2004-03-29
5054,110938,3,2003-12-19
5056,110938,3,2004-02-27
5069,110938,4,2004-04-01
5071,110938,3,2005-12-07
5084,110938,5,2004-11-03
5085,110938,3,2004-01-05
5092,110938,4,2004-03-29
5097,110938,5,2005-04-06
5104,110938,4,2004-03-02
5106,110938,1,2004-03-27
5112,110938,5,2004-03-26
5118,110938,3,2004-08-31
5121,110938,3,2005-03-07
5135,110938,4,2004-04-12
5137,110938,5,2004-03-02
5140,110938,5,2004-04-01
5149,110938,4,2004-03-26
5154,110938,4,2005-07-29
5162,110938,4,2004-08-16
5175,110938,3,2005-10-18
5181,110938,3,2005-12-07
5185,110938,2,2005-02-07
5190,110938,5,2004-03-15
5191,110938,4,2003-12-19
5223,110938,5,2004-03-02
5226,110938,5,2004-03-23
5227,110938,3,2004-02-03
5235,110938,4,2004-03-26
5237,110938,5,2004-03-23
5239,110938,3,2005-12-07
5243,110938,4,2004-08-03
5292,110938,5,2004-09-30
5298,110938,4,2004-11-09
5309,110938,5,2004-03-27
5317,110938,4,2004-01-05
5318,110938,4,2004-02-06
5320,110938,3,2005-12-07
5326,110938,5,2004-04-14
5327,110938,4,2005-09-02
5328,110938,2,2004-11-05
5333,110938,4,2004-09-13
5342,110938,4,2005-02-03
5345,110938,4,2005-12-07
5360,110938,4,2004-04-26
5367,110938,2,2004-03-29
5391,110938,5,2004-03-15
5401,110938,3,2005-12-07
5406,110938,5,2004-08-04
5415,110938,4,2004-10-29
5423,110938,3,2004-03-23
5425,110938,4,2005-02-07
5430,110938,4,2004-04-26
5434,110938,3,2003-12-19
5435,110938,3,2004-03-02
5445,110938,2,2004-01-16
5448,110938,3,2004-10-01
5463,110938,5,2004-09-01
5472,110938,3,2004-09-22
5473,110938,4,2004-09-22
5477,110938,4,2004-10-01
5493,110938,5,2004-05-26
5502,110938,3,2004-08-04
5503,110938,5,2004-03-29
5510,110938,5,2004-04-14
5515,110938,5,2005-02-23
5518,110938,5,2004-04-14
5522,110938,3,2005-07-18
5544,110938,4,2004-02-27
5549,110938,5,2004-08-25
5560,110938,4,2004-03-03
5561,110938,3,2005-09-01
5562,110938,5,2005-11-25
5563,110938,2,2004-08-04
5571,110938,5,2004-02-27
5582,110938,5,2004-11-03
5589,110938,4,2004-03-26
5591,110938,4,2004-08-04
5601,110938,4,2004-03-26
5614,110938,5,2005-01-31
5617,110938,4,2004-11-22
5621,110938,3,2004-08-03
5625,110938,4,2004-03-29
5628,110938,3,2003-12-19
5633,110938,4,2004-03-24
5640,110938,4,2004-04-22
5643,110938,2,2004-09-15
5647,110938,3,2004-08-04
5651,110938,3,2004-08-03
5652,110938,4,2005-02-09
5658,110938,4,2004-08-25
5665,110938,3,2004-02-27
5672,110938,4,2004-08-05
5692,110938,2,2004-03-26
5695,110938,3,2005-01-22
5696,110938,5,2004-03-17
5699,110938,4,2004-04-14
5704,110938,4,2004-03-26
5730,110938,4,2005-08-02
5732,110938,5,2004-09-09
5738,110938,5,2004-11-02
5751,110938,2,2004-01-12
5760,110938,5,2004-05-27
5762,110938,3,2003-12-01
5775,110938,5,2004-03-03
5787,110938,4,2004-03-26
5788,110938,4,2004-03-26
5793,110938,4,2004-04-01
5808,110938,5,2005-12-01
5814,110938,3,2005-09-01
5837,110938,5,2004-04-14
5843,110938,5,2004-04-01
5862,110938,4,2003-12-01
5869,110938,4,2004-08-05
5875,110938,5,2004-04-14
5882,110938,4,2004-02-03
5894,110938,2,2004-04-01
5895,110938,3,2004-03-25
5899,110938,5,2005-01-23
5908,110938,4,2004-03-29
5909,110938,4,2005-02-04
5922,110938,4,2004-05-26
5924,110938,5,2004-04-26
5926,110938,5,2004-03-03
5939,110938,4,2004-01-05
5946,110938,5,2004-05-26
5948,110938,4,2005-02-09
5952,110938,4,2004-03-26
5957,110938,2,2004-02-27
5967,110938,4,2004-08-03
5970,110938,5,2004-04-26
5971,110938,3,2004-03-26
5983,110938,4,2004-05-26
5991,110938,4,2005-08-23
5997,110938,3,2004-01-12
6003,110938,4,2005-01-22
6011,110938,3,2005-10-26
6013,110938,3,2004-05-24
6014,110938,3,2005-12-07
6016,110938,5,2004-03-26
6023,110938,4,2005-04-18
6027,110938,4,2004-04-26
6029,110938,4,2005-05-17
6030,110938,4,2004-03-26
6032,110938,5,2004-11-19
6034,110938,2,2005-02-03
6037,110938,5,2004-03-26
6042,110938,3,2004-11-02
6060,110938,3,2004-04-06
6068,110938,4,2004-02-27
6073,110938,2,2004-03-03
6096,110938,4,2004-11-15
6113,110938,5,2004-08-05
6114,110938,4,2004-04-26
6117,110938,5,2004-11-03
6120,110938,3,2005-08-20
6133,110938,3,2004-03-29
6134,110938,4,2005-02-03
6147,110938,1,2004-04-01
6166,110938,5,2004-03-03
6174,110938,4,2005-05-19
6180,110938,4,2004-03-25
6190,110938,4,2004-08-16
6193,110938,3,2005-01-22
6195,110938,3,2005-05-06
6196,110938,5,2004-02-27
6205,110938,5,2004-03-27
6206,110938,5,2004-03-26
6219,110938,5,2004-05-26
6222,110938,3,2005-02-09
6223,110938,4,2004-03-25
6234,110938,2,2004-07-22
6240,110938,5,2004-03-18
6243,110938,4,2004-03-26
6255,110938,3,2005-12-07
6267,110938,3,2004-05-26
6268,110938,4,2004-03-27
6271,110938,4,2004-04-26
6281,110938,5,2004-03-25
6299,110938,4,2004-11-03
6302,110938,3,2004-03-26
6328,110938,3,2004-03-26
6329,110938,5,2004-03-15
6330,110938,3,2004-11-05
6345,110938,3,2004-09-27
6347,110938,4,2003-12-19
6352,110938,5,2004-11-03
6355,110938,5,2004-06-08
6357,110938,2,2004-03-27
6362,110938,5,2004-03-26
6371,110938,4,2004-11-22
6374,110938,4,2004-05-20
6386,110938,5,2004-02-03
6387,110938,3,2004-04-07
6394,110938,3,2004-04-01
6398,110938,3,2004-02-27
6408,110938,5,2004-02-06
6428,110938,5,2004-03-25
6440,110938,2,2005-02-03
6445,110938,5,2004-03-26
6448,110938,3,2005-02-03
6449,110938,3,2003-12-19
6451,110938,4,2005-05-25
6459,110938,2,2004-08-25
6464,110938,5,2004-03-26
6475,110938,3,2005-12-07
6486,110938,4,2004-05-18
6497,110938,4,2004-03-02
6510,110938,5,2004-03-26
6523,110938,4,2004-02-27
6524,110938,4,2004-11-19
6529,110938,5,2004-10-01
6533,110938,3,2004-05-26
6544,110938,4,2005-07-25
6552,110938,4,2004-03-03
6555,110938,4,2004-03-26
6556,110938,5,2004-05-26
6565,110938,4,2004-11-22
6567,110938,3,2005-01-30
6574,110938,5,2004-04-14
6587,110938,4,2004-10-07
6596,110938,3,2005-06-20
6599,110938,4,2004-03-15
6609,110938,3,2004-01-05
6615,110938,5,2004-03-29
6630,110938,4,2004-10-29
6631,110938,3,2005-06-20
6637,110938,4,2004-04-26
6666,110938,4,2004-03-27
6667,110938,5,2004-04-26
6670,110938,3,2004-03-03
6673,110938,3,2004-09-07
6687,110938,4,2003-12-19
6692,110938,4,2003-12-19
6698,110938,4,2004-03-04
6706,110938,3,2004-08-12
6708,110938,5,2004-10-01
6718,110938,4,2004-11-03
6721,110938,3,2005-04-29
6729,110938,3,2005-02-03
6736,110938,4,2005-10-03
6739,110938,4,2004-03-25
6760,110938,5,2004-02-27
6771,110938,4,2004-03-26
6797,110938,5,2004-02-27
6801,110938,4,2005-05-25
6807,110938,4,2005-03-07
6826,110938,4,2004-09-22
6829,110938,4,2004-02-03
6833,110938,4,2005-01-31
6844,110938,4,2004-01-05
6860,110938,5,2004-05-20
6868,110938,3,2005-02-03
6872,110938,5,2005-05-12
6882,110938,5,2004-03-29
6886,110938,4,2004-12-14
6908,110938,3,2005-10-10
6910,110938,2,2004-02-27
6931,110938,5,2004-01-20
6953,110938,4,2004-11-09
6959,110938,4,2004-08-25
6961,110938,4,2005-02-03
6971,110938,5,2004-03-15
6972,110938,5,2003-12-19
6974,110938,5,2004-11-09
6988,110938,5,2004-03-15
6994,110938,5,2004-02-03
7007,110938,3,2004-08-04
7009,110938,3,2004-11-05
7019,110938,4,2004-05-26
7032,110938,5,2004-02-27
7037,110938,5,2004-11-19
7040,110938,4,2003-12-19
7055,110938,5,2004-05-20
7057,110938,5,2005-06-29
7064,110938,4,2004-10-29
7067,110938,4,2004-03-03
7071,110938,5,2004-10-28
7083,110938,2,2004-10-29
7091,110938,5,2004-03-29
7112,110938,5,2004-04-01
7142,110938,2,2004-11-22
7150,110938,3,2004-02-27
7155,110938,4,2004-02-06
7158,110938,5,2004-03-27
7163,110938,4,2004-05-20
7173,110938,2,2004-03-02
7179,110938,5,2004-08-04
7184,110938,3,2005-05-17
7193,110938,5,2004-03-27
7208,110938,4,2004-03-03
7217,110938,3,2004-03-27
7219,110938,5,2004-10-28
7230,110938,5,2005-06-29
7237,110938,5,2004-09-22
7239,110938,5,2005-02-03
7245,110938,1,2004-02-27
7249,110938,4,2005-03-29
7281,110938,4,2004-02-27
7294,110938,2,2004-03-15
7324,110938,2,2004-08-31
7330,110938,5,2004-03-15
7331,110938,4,2005-12-07
7338,110938,4,2004-11-15
7347,110938,5,2005-04-14
7355,110938,4,2004-04-26
7356,110938,5,2004-02-02
7364,110938,5,2004-02-03
7381,110938,3,2004-03-03
7395,110938,4,2004-03-26
7397,110938,5,2003-12-19
7399,110938,5,2004-02-03
7401,110938,4,2004-04-13
7404,110938,4,2005-02-08
7406,110938,3,2004-11-03
7416,110938,5,2005-03-07
7418,110938,1,2004-02-11
7424,110938,5,2004-04-22
7428,110938,3,2005-06-15
7435,110938,5,2004-04-01
7436,110938,5,2004-11-22
7470,110938,3,2004-08-19
7483,110938,3,2004-03-27
7493,110938,3,2004-04-26
7494,110938,5,2004-08-25
7509,110938,4,2004-03-03
7511,110938,5,2004-02-03
7513,110938,5,2004-02-03
7517,110938,4,2004-11-05
7545,110938,5,2004-03-02
7555,110938,4,2004-03-26
7587,110938,2,2004-03-27
7590,110938,5,2004-03-15
7596,110938,5,2004-09-30
7600,110938,5,2004-07-25
7602,110938,3,2004-10-14
7613,110938,5,2005-01-22
7617,110938,3,2004-01-05
7624,110938,4,2004-09-23
7627,110938,5,2004-02-02
7630,110938,5,2004-04-01
7631,110938,4,2004-11-15
7632,110938,4,2005-04-25
7635,110938,2,2005-02-03
7636,110938,4,2004-08-05
7641,110938,5,2004-10-29
7642,110938,4,2004-03-26
7643,110938,5,2004-04-26
7650,110938,5,2004-03-26
7651,110938,4,2004-11-17
7661,110938,5,2005-02-23
7669,110938,5,2005-10-05
7691,110938,4,2004-08-05
7696,110938,5,2004-09-10
7704,110938,3,2004-03-15
7706,110938,3,2004-09-13
7708,110938,3,2004-12-01
7713,110938,5,2004-03-26
7716,110938,5,2004-04-26
7739,110938,4,2004-04-13
7742,110938,5,2005-08-28
7744,110938,5,2004-11-19
7745,110938,5,2004-03-18
7749,110938,3,2005-10-10
7751,110938,5,2005-10-10
7763,110938,5,2004-11-03
7767,110938,5,2004-05-20
7780,110938,4,2004-08-31
7791,110938,4,2004-10-28
7814,110938,4,2004-02-27
7824,110938,4,2004-05-26
7826,110938,3,2004-03-25
7828,110938,5,2004-08-25
7841,110938,4,2004-11-19
7875,110938,3,2004-03-23
7882,110938,2,2004-03-03
7885,110938,5,2004-01-20
7895,110938,4,2004-05-20
7899,110938,4,2004-03-15
7905,110938,4,2005-02-09
7910,110938,3,2004-11-03
7935,110938,2,2004-03-02
7937,110938,5,2004-02-27
7952,110938,4,2005-11-25
7963,110938,5,2004-09-01
7971,110938,5,2004-02-27
7978,110938,4,2005-02-03
7987,110938,3,2004-03-26
7989,110938,5,2004-03-26
7991,110938,3,2004-03-03
7992,110938,3,2004-08-04
7997,110938,2,2005-04-06
8001,110938,5,2004-11-19
8011,110938,5,2004-08-04
8016,110938,5,2004-02-27
8019,110938,4,2004-03-26
8020,110938,5,2004-03-23
8049,110938,4,2004-03-03
8052,110938,2,2004-11-15
8077,110938,5,2004-03-26
8078,110938,3,2004-05-26
8079,110938,5,2004-04-15
8099,110938,4,2004-03-26
8101,110938,3,2004-11-17
8107,110938,4,2005-08-01
8116,110938,5,2004-03-26
8117,110938,5,2004-08-04
8118,110938,3,2004-11-15
8158,110938,3,2004-03-26
8159,110938,4,2004-03-29
8160,110938,4,2005-02-09
8163,110938,3,2005-01-22
8171,110938,5,2004-05-26
8177,110938,5,2004-03-03
8178,110938,4,2004-10-28
8181,110938,4,2004-01-12
8187,110938,5,2004-11-19
8190,110938,4,2004-03-25
8192,110938,4,2004-04-13
8219,110938,5,2004-05-17
8232,110938,3,2004-02-02
8239,110938,2,2004-03-26
8243,110938,3,2004-02-27
8246,110938,5,2004-08-04
8254,110938,3,2004-03-15
8263,110938,5,2005-02-23
8277,110938,4,2004-08-03
8295,110938,4,2004-03-25
8301,110938,3,2004-05-27
8316,110938,3,2004-04-26
8317,110938,4,2004-03-23
8325,110938,4,2004-02-11
8327,110938,4,2004-05-18
8333,110938,5,2005-02-28
8339,110938,4,2004-02-03
8357,110938,4,2004-03-26
8376,110938,4,2004-08-31
8379,110938,4,2005-09-21
8386,110938,5,2004-08-22
8387,110938,5,2004-03-26
8388,110938,4,2003-12-19
8393,110938,3,2005-12-07
8400,110938,5,2004-11-08
8405,110938,5,2004-03-02
8413,110938,5,2004-05-20
8428,110938,4,2005-02-09
8429,110938,3,2004-10-23
8463,110938,5,2004-03-29
8467,110938,4,2004-01-05
8492,110938,4,2004-11-19
8496,110938,5,2004-04-14
8512,110938,4,2004-04-26
8521,110938,3,2005-02-09
8541,110938,5,2004-11-09
8552,110938,4,2004-11-19
8557,110938,5,2004-08-17
8567,110938,3,2005-02-03
8585,110938,5,2004-04-26
8586,110938,5,2004-11-03
8589,110938,4,2004-11-18
8590,110938,2,2004-11-05
8619,110938,5,2004-03-15
8635,110938,3,2005-03-14
8636,110938,3,2004-01-20
8641,110938,4,2004-04-26
8644,110938,3,2005-12-07
8669,110938,5,2003-12-22
8677,110938,4,2004-03-26
8678,110938,5,2005-03-02
8679,110938,3,2004-03-26
8682,110938,5,2004-11-03
8699,110938,5,2005-04-18
8703,110938,3,2004-09-02
8717,110938,5,2004-05-13
8743,110938,5,2004-03-26
8744,110938,5,2005-02-23
8754,110938,4,2004-02-27
8764,110938,4,2004-12-13
8784,110938,5,2004-03-26
8803,110938,4,2004-02-11
8806,110938,2,2005-03-16
8815,110938,5,2004-03-26
8818,110938,4,2004-03-15
8827,110938,4,2005-10-18
8832,110938,4,2004-02-27
8837,110938,3,2005-01-22
8840,110938,5,2003-12-22
8846,110938,5,2004-03-15
8851,110938,4,2004-04-26
8857,110938,3,2004-03-26
8863,110938,4,2004-09-13
8867,110938,3,2004-05-24
8872,110938,5,2004-08-04
8881,110938,4,2004-03-27
8883,110938,4,2004-10-28
8898,110938,4,2004-02-27
8901,110938,4,2004-03-29
8904,110938,5,2003-12-19
8908,110938,5,2004-08-04
8911,110938,2,2005-02-03
8915,110938,5,2004-02-06
8920,110938,2,2004-09-10
8928,110938,3,2004-02-03
8980,110938,5,2004-11-22
8987,110938,3,2004-11-09
8989,110938,4,2005-10-10
9005,110938,2,2004-03-29
9023,110938,5,2004-03-26
9027,110938,3,2005-08-20
9032,110938,3,2004-03-29
9037,110938,4,2004-03-27
9043,110938,5,2004-03-02
9049,110938,4,2004-02-28
9051,110938,5,2004-04-26
9054,110938,3,2005-03-11
9057,110938,2,2005-08-02
9062,110938,5,2004-03-03
9080,110938,3,2003-12-19
9087,110938,4,2004-04-12
9089,110938,5,2004-08-05
9098,110938,5,2004-03-27
9108,110938,4,2005-10-26
9111,110938,4,2003-12-19
9116,110938,5,2004-03-25
9120,110938,5,2005-10-10
9132,110938,4,2004-05-20
9136,110938,5,2004-05-02
9146,110938,4,2005-02-03
9154,110938,1,2004-03-29
9156,110938,3,2004-03-03
9160,110938,3,2004-03-26
9170,110938,5,2004-03-26
9188,110938,2,2004-02-03
9189,110938,5,2003-12-22
9197,110938,2,2005-07-22
9205,110938,3,2004-02-06
52,112684,4,2005-04-04
118,112684,3,2005-04-06
191,112684,2,2005-04-06
197,112684,3,2005-04-19
199,112684,5,2005-04-07
201,112684,4,2005-04-07
241,112684,4,2005-04-06
299,112684,4,2005-04-05
311,112684,3,2005-04-06
331,112684,3,2005-04-07
357,112684,4,2005-03-16
457,112684,4,2005-04-19
482,112684,4,2005-09-13
607,112684,3,2005-04-26
646,112684,3,2005-04-12
720,112684,5,2005-04-04
730,112684,3,2005-04-19
788,112684,4,2005-04-05
798,112684,5,2005-08-30
963,112684,3,2005-04-06
1126,112684,2,2005-04-04
1144,112684,3,2005-04-26
1145,112684,2,2005-03-16
1175,112684,4,2005-04-05
1180,112684,3,2005-04-07
1202,112684,5,2005-04-05
1305,112684,3,2005-04-06
1314,112684,4,2005-04-06
1324,112684,3,2005-04-06
1354,112684,3,2005-08-30
1425,112684,3,2005-04-06
1466,112684,4,2005-08-30
1571,112684,4,2005-04-07
1590,112684,2,2005-04-06
1615,112684,3,2005-05-06
1625,112684,5,2005-04-06
1650,112684,4,2005-05-06
1661,112684,4,2005-04-19
1700,112684,1,2005-06-02
1744,112684,4,2005-04-26
1754,112684,3,2005-04-06
1799,112684,3,2005-04-06
1865,112684,2,2005-04-19
1905,112684,4,2005-04-19
1917,112684,4,2005-05-10
2000,112684,3,2005-04-12
2122,112684,3,2005-04-06
2178,112684,4,2005-04-05
2186,112684,2,2005-04-05
2200,112684,2,2005-04-05
2209,112684,4,2005-05-06
2329,112684,5,2005-04-04
2332,112684,3,2005-04-12
2342,112684,4,2005-04-06
2371,112684,3,2005-04-06
2372,112684,3,2005-04-05
2430,112684,5,2005-04-06
2443,112684,3,2005-04-07
2452,112684,4,2005-04-06
2464,112684,4,2005-06-02
2465,112684,3,2005-04-06
2578,112684,3,2005-04-06
2612,112684,3,2005-04-05
2660,112684,4,2005-04-06
2743,112684,4,2005-04-19
2762,112684,2,2005-04-06
2778,112684,3,2005-08-30
2782,112684,3,2005-04-05
2811,112684,4,2005-08-30
2848,112684,4,2005-04-06
2862,112684,5,2005-04-04
2889,112684,3,2005-04-07
2899,112684,4,2005-04-06
2905,112684,2,2005-05-30
2922,112684,3,2005-04-06
2944,112684,3,2005-04-19
3017,112684,3,2005-08-30
3106,112684,3,2005-08-30
3151,112684,4,2005-04-06
3290,112684,4,2005-04-07
3315,112684,3,2005-04-06
3320,112684,3,2005-04-19
3333,112684,3,2005-04-06
3605,112684,5,2005-04-12
3624,112684,2,2005-04-06
3684,112684,3,2005-04-06
3713,112684,4,2005-04-06
3798,112684,4,2005-04-07
3807,112684,4,2005-04-07
3863,112684,3,2005-04-16
3875,112684,4,2005-08-30
3925,112684,5,2005-03-16
3936,112684,2,2005-04-05
3966,112684,4,2005-04-06
4306,112684,3,2005-04-06
4330,112684,3,2005-04-26
4345,112684,5,2005-04-04
4364,112684,4,2005-08-30
4432,112684,2,2005-04-06
4507,112684,3,2005-05-10
4559,112684,4,2005-08-30
4594,112684,2,2005-08-30
4633,112684,3,2005-04-06
4640,112684,4,2005-04-07
4656,112684,2,2005-04-26
4697,112684,3,2005-04-06
4727,112684,5,2005-04-06
4736,112684,3,2005-04-12
4805,112684,5,2005-04-06
4862,112684,3,2005-04-06
4881,112684,5,2005-04-07
4912,112684,3,2005-04-06
4951,112684,4,2005-04-19
4956,112684,4,2005-08-30
4996,112684,3,2005-03-16
5025,112684,3,2005-04-05
5075,112684,3,2005-04-06
5084,112684,4,2005-04-05
5181,112684,1,2005-04-06
5187,112684,4,2005-04-12
5226,112684,4,2005-04-12
5287,112684,3,2005-08-30
5293,112684,3,2005-04-06
5414,112684,3,2005-04-06
5430,112684,3,2005-04-05
5472,112684,3,2005-04-05
5496,112684,3,2005-04-05
5516,112684,4,2005-04-07
5561,112684,4,2005-04-06
5571,112684,5,2005-04-05
5577,112684,3,2005-04-06
5614,112684,2,2005-04-06
5650,112684,4,2005-04-19
5658,112684,4,2005-06-02
5732,112684,4,2005-04-06
5775,112684,2,2005-04-05
5781,112684,1,2005-08-30
5787,112684,4,2005-04-05
5809,112684,2,2005-04-06
5814,112684,3,2005-04-05
5827,112684,2,2005-04-07
5845,112684,3,2005-04-06
5854,112684,3,2005-04-06
5856,112684,3,2005-05-19
5862,112684,5,2005-04-05
5926,112684,3,2005-03-16
5946,112684,5,2005-04-05
5963,112684,4,2005-08-30
6003,112684,4,2005-04-06
6029,112684,4,2005-04-06
6037,112684,3,2005-04-19
6042,112684,2,2005-04-06
6099,112684,5,2005-04-06
6117,112684,3,2005-04-06
6134,112684,4,2005-04-06
6166,112684,4,2005-04-06
6196,112684,5,2005-04-06
6206,112684,4,2005-04-19
6231,112684,1,2005-06-02
6262,112684,3,2005-04-05
6274,112684,3,2005-04-06
6287,112684,3,2005-03-16
6329,112684,3,2005-04-06
6408,112684,3,2005-04-05
6428,112684,4,2005-04-06
6445,112684,5,2005-04-06
6450,112684,4,2005-04-06
6482,112684,3,2005-09-13
6508,112684,2,2005-05-30
6511,112684,3,2005-08-30
6512,112684,3,2005-04-06
6720,112684,3,2005-05-16
6797,112684,4,2005-04-06
6971,112684,4,2005-04-06
6972,112684,2,2005-03-16
6974,112684,5,2005-04-06
6989,112684,4,2005-09-13
7057,112684,4,2005-04-06
7070,112684,3,2005-08-30
7112,112684,3,2005-04-12
7193,112684,3,2005-04-06
7219,112684,3,2005-04-06
7230,112684,4,2005-04-12
7233,112684,5,2005-04-05
7240,112684,3,2005-04-26
7270,112684,3,2005-08-30
7308,112684,3,2005-04-05
7331,112684,2,2005-04-19
7336,112684,4,2005-04-06
7379,112684,5,2005-04-18
7511,112684,3,2005-03-16
7586,112684,3,2005-04-06
7613,112684,3,2005-04-05
7635,112684,2,2005-04-06
7642,112684,3,2005-04-06
7664,112684,5,2005-09-13
7696,112684,3,2005-04-05
7701,112684,5,2005-04-05
7713,112684,3,2005-04-05
7749,112684,2,2005-08-30
7755,112684,3,2005-04-05
7942,112684,3,2005-04-05
8046,112684,3,2005-04-06
8107,112684,4,2005-04-06
8117,112684,5,2005-08-30
8159,112684,3,2005-04-07
8216,112684,3,2005-04-19
8292,112684,5,2005-08-30
8327,112684,5,2005-03-16
8465,112684,1,2005-05-10
8467,112684,3,2005-03-16
8511,112684,3,2005-04-06
8524,112684,5,2005-06-02
8545,112684,5,2005-08-30
8574,112684,3,2005-03-16
8627,112684,4,2005-09-13
8637,112684,3,2005-04-12
8644,112684,3,2005-04-05
8687,112684,5,2005-04-05
8717,112684,3,2005-04-06
8806,112684,5,2005-04-05
8832,112684,4,2005-04-06
8851,112684,3,2005-04-05
8908,112684,5,2005-04-12
8915,112684,4,2005-04-05
8966,112684,4,2005-04-19
9044,112684,5,2005-04-05
9048,112684,4,2005-04-06
9049,112684,4,2005-04-19
9051,112684,5,2005-04-05
9086,112684,1,2005-05-16
9144,112684,3,2005-04-19
9170,112684,3,2005-09-13
9189,112684,3,2005-04-06
564,113877,4,2004-02-10
571,113877,4,2004-01-26
607,113877,5,2004-01-26
705,113877,5,2004-03-28
746,113877,4,2004-02-10
751,113877,1,2004-03-03
752,113877,5,2004-03-28
798,113877,3,2004-02-10
985,113877,4,2004-01-26
1083,113877,1,2004-03-03
1145,113877,4,2004-05-24
1148,113877,5,2004-01-26
1202,113877,5,2004-01-26
1220,113877,5,2005-03-26
1267,113877,4,2004-01-26
1307,113877,5,2004-05-24
1428,113877,4,2004-01-26
1682,113877,3,2004-02-10
1744,113877,5,2004-02-10
1798,113877,5,2004-01-26
1861,113877,3,2004-01-26
1902,113877,5,2004-03-28
1905,113877,5,2004-01-26
2040,113877,5,2004-03-28
2072,113877,5,2004-05-24
2136,113877,5,2004-03-28
2139,113877,3,2004-02-10
2152,113877,5,2004-06-06
2173,113877,4,2004-03-03
2186,113877,5,2004-02-10
2200,113877,5,2004-05-24
2287,113877,1,2004-03-03
2430,113877,5,2004-01-26
2470,113877,5,2004-03-28
2495,113877,5,2004-05-24
2580,113877,5,2004-08-04
2680,113877,4,2004-08-05
3085,113877,3,2004-03-03
3161,113877,4,2004-03-03
3174,113877,5,2004-06-06
3254,113877,5,2004-01-26
3397,113877,4,2004-01-26
3427,113877,5,2004-03-28
3523,113877,5,2004-03-28
3541,113877,4,2004-02-10
3579,113877,5,2004-07-20
3633,113877,5,2004-05-09
3684,113877,5,2004-03-28
3782,113877,4,2004-01-26
3825,113877,5,2004-03-28
3835,113877,5,2004-01-26
3923,113877,5,2004-06-06
3925,113877,5,2004-03-28
3936,113877,3,2004-03-03
3962,113877,4,2004-01-26
4298,113877,2,2004-01-26
4369,113877,5,2004-02-10
4420,113877,5,2004-08-02
4661,113877,5,2004-01-26
4697,113877,4,2004-02-02
4698,113877,4,2004-01-26
4801,113877,1,2004-03-03
4977,113877,3,2004-01-26
4996,113877,4,2004-01-26
5054,113877,5,2004-01-26
5317,113877,5,2004-02-21
5318,113877,5,2004-01-26
5560,113877,5,2004-03-03
5727,113877,5,2004-03-28
5862,113877,5,2005-02-17
5886,113877,5,2004-03-28
5971,113877,4,2004-01-26
6042,113877,5,2004-07-22
6196,113877,5,2004-01-26
6231,113877,1,2004-03-03
6337,113877,5,2004-03-03
6350,113877,5,2004-03-28
6386,113877,2,2004-01-26
6482,113877,3,2004-02-10
6552,113877,5,2004-04-23
6585,113877,1,2004-03-03
6655,113877,5,2004-03-28
6692,113877,5,2004-05-24
6931,113877,4,2004-01-26
6971,113877,5,2004-03-28
6972,113877,5,2004-03-03
6978,113877,5,2004-03-03
7032,113877,5,2004-03-28
7155,113877,2,2004-02-10
7234,113877,5,2004-03-28
7240,113877,4,2004-01-26
7294,113877,3,2004-01-26
7330,113877,5,2004-06-06
7397,113877,4,2004-01-26
7509,113877,5,2004-01-26
7511,113877,5,2004-02-10
7521,113877,5,2004-02-10
7524,113877,5,2004-03-03
7544,113877,5,2004-03-03
7879,113877,5,2004-03-03
8014,113877,4,2004-07-27
8079,113877,4,2004-02-10
8107,113877,4,2004-02-10
8384,113877,4,2004-01-26
8571,113877,5,2004-03-28
8636,113877,5,2004-07-28
8682,113877,5,2004-02-10
8717,113877,5,2004-01-26
8806,113877,5,2004-03-30
8881,113877,4,2004-02-02
8904,113877,3,2004-01-26
8915,113877,5,2004-02-26
9000,113877,3,2004-02-02
9208,113877,5,2004-04-24
225,115094,2,2005-04-01
1073,115094,4,2005-09-02
1700,115094,2,2005-11-01
2809,115094,2,2005-12-30
2874,115094,4,2005-01-05
3197,115094,1,2005-01-20
6134,115094,4,2005-01-20
