user_id,movie_id,rating
380150,1905,4
380150,1918,3
380150,1962,5
380150,1975,5
380150,2001,3
380150,2012,2
380150,2095,5
380150,2112,4
380150,2128,5
380150,2135,3
380150,2136,4
380150,2186,4
380150,2200,3
380150,2254,4
380150,2290,5
380150,2328,3
380150,2342,5
380150,2372,5
380150,2386,5
380150,2391,4
380150,2395,4
380150,2400,2
380150,2430,4
380150,2452,5
380150,2457,5
380150,2470,2
380150,2495,5
380150,2554,2
380150,2558,5
380150,2580,5
380150,2594,3
380150,2612,4
380150,2617,4
380150,2660,5
380150,2668,2
380150,2690,5
380150,2711,4
380150,2775,5
380150,2782,5
380150,2800,5
380150,2866,3
380150,2874,5
380150,2992,4
380150,3021,2
380150,3085,5
380150,3106,5
380150,3113,4
380150,3138,4
380150,3151,3
380150,3161,5
380150,3168,5
380150,3174,3
380150,3198,2
380150,3254,2
380150,3274,4
380150,3347,4
380150,3350,3
380150,3385,3
380150,3427,5
380150,3434,4
380150,3463,5
380150,3466,3
380150,3579,3
380150,3605,4
380150,3610,3
380150,3624,4
380150,3713,5
380150,3782,3
380150,3824,4
380150,3825,4
380150,3835,2
380150,3860,5
380150,3890,3
380150,3894,3
380150,3903,4
380150,3905,5
380150,3917,3
380150,3923,2
380150,3925,3
380150,3962,5
380150,4043,4
380150,4078,5
380150,4089,4
380150,4100,4
380150,4123,5
380150,4159,2
380150,4165,2
380150,4216,3
380150,4256,3
380150,4260,4
380150,4262,4
380150,4266,2
380150,4269,3
380150,4306,5
380150,4336,5
380150,4345,5
380150,4356,3
380150,4369,5
380150,4374,4
380150,4384,4
380150,4389,5
380150,4392,5
380150,4393,4
380150,4402,5
380150,4418,4
380150,4429,3
380150,4520,5
380150,4545,3
380150,4546,4
380150,4621,4
380150,4640,5
380150,4656,5
380150,4661,5
380150,4670,5
380150,4671,4
380150,4698,5
380150,4745,3
380150,4753,3
380150,4778,3
380150,4801,2
380150,4833,3
380150,4862,4
380150,4883,4
380150,4906,1
380150,4932,5
380150,4951,4
380150,4972,5
380150,4996,4
380150,5033,3
380150,5085,3
380150,5087,4
380150,5112,5
380150,5191,5
380150,5227,4
380150,5254,3
380150,5293,5
380150,5317,5
380150,5318,5
380150,5345,3
380150,5363,5
380150,5390,3
380150,5401,4
380150,5421,5
380150,5434,5
380150,5448,5
380150,5472,3
380150,5496,5
380150,5538,3
380150,5545,3
380150,5560,5
380150,5571,4
380150,5628,5
380150,5692,3
380150,5695,3
380150,5708,3
380150,5751,2
380150,5760,5
380150,5762,3
380150,5787,4
380150,5793,2
380150,5807,4
380150,5814,4
380150,5823,3
380150,5836,4
380150,5861,3
380150,5897,4
380150,5909,2
380150,5924,5
380150,5926,5
380150,5939,4
380150,5967,4
380150,6027,3
380150,6030,5
380150,6034,4
380150,6037,5
380150,6060,4
380150,6073,5
380150,6080,4
380150,6114,4
380150,6117,3
380150,6119,3
380150,6196,5
380150,6205,3
380150,6235,3
380150,6268,5
380150,6274,4
380150,6327,3
380150,6328,1
380150,6339,5
380150,6343,5
380150,6350,5
380150,6362,3
380150,6366,3
380150,6449,3
380150,6464,3
380150,6482,5
380150,6497,4
380150,6510,5
380150,6528,5
380150,6552,5
380150,6555,3
380150,6614,4
380150,6648,3
380150,6687,3
380150,6692,5
380150,6720,5
380150,6721,3
380150,6771,3
380150,6797,5
380150,6829,3
380150,6833,5
380150,6842,4
380150,6844,5
380150,6859,4
380150,6868,5
380150,6910,3
380150,6919,2
380150,6931,3
380150,6971,4
380150,6972,5
380150,6978,2
380150,6989,5
380150,6994,3
380150,7048,3
380150,7067,3
380150,7233,5
380150,7237,5
380150,7240,3
380150,7249,4
380150,7281,2
380150,7330,2
380150,7331,3
380150,7356,4
380150,7395,3
380150,7397,5
380150,7399,5
380150,7416,4
380150,7511,5
380150,7521,5
380150,7544,5
380150,7607,3
380150,7624,4
380150,7627,3
380150,7635,5
380150,7696,4
380150,7703,2
380150,7745,5
380150,7762,2
380150,7767,3
380150,7827,5
380150,7828,3
380150,7852,4
380150,7879,5
380150,7911,4
380150,7937,5
380150,7971,4
380150,7989,3
380150,7991,4
380150,8118,3
380150,8160,2
380150,8181,5
380150,8277,5
380150,8317,4
380150,8333,2
380150,8334,2
380150,8372,3
380150,8381,2
380150,8384,4
380150,8387,5
380150,8393,3
380150,8428,4
380150,8512,5
380150,8525,5
380150,8618,5
380150,8635,3
380150,8636,3
380150,8644,4
380150,8669,3
380150,8743,5
380150,8744,3
380150,8764,5
380150,8782,2
380150,8808,3
380150,8840,5
380150,8904,5
380150,8911,5
380150,8942,3
380150,8954,5
380150,8966,4
380150,8981,5
380150,9023,5
380150,9051,3
380150,9054,4
380150,9156,4
380150,9188,5
380150,9205,3
380906,17,3
380906,273,4
380906,528,3
380906,607,4
380906,1220,4
380906,1905,4
380906,2152,4
380906,2372,4
380906,2452,5
380906,2660,4
380906,2809,3
380906,3039,3
380906,3282,3
380906,3368,4
380906,3433,3
380906,3860,3
380906,3875,3
380906,3938,4
380906,4306,5
380906,4432,4
380906,4656,3
380906,4698,4
380906,4829,2
380906,4996,3
380906,5054,4
380906,5181,3
380906,5317,3
380906,5327,3
380906,5496,4
380906,6037,4
380906,6287,4
380906,6596,3
380906,6797,4
380906,6972,4
380906,6974,4
380906,7240,3
380906,7249,3
380906,9051,3
380906,9054,3
380906,9134,2
380906,9205,3
382163,175,5
382163,191,5
382163,197,2
382163,299,1
382163,312,4
382163,329,4
382163,331,3
382163,361,5
382163,473,5
382163,758,4
382163,788,4
382163,1307,4
382163,1470,3
382163,1905,5
382163,1975,1
382163,2112,2
382163,2342,4
382163,2372,5
382163,2452,5
382163,2457,1
382163,3282,2
382163,3333,3
382163,3385,5
382163,3427,4
382163,3879,3
382163,3917,4
382163,3925,3
382163,4043,3
382163,4262,3
382163,4306,5
382163,4315,3
382163,4384,3
382163,4432,3
382163,4590,1
382163,4829,5
382163,4972,2
382163,5112,2
382163,5154,5
382163,5363,3
382163,5401,4
382163,6042,2
382163,6134,1
382163,6571,3
382163,6931,4
382163,6974,5
382163,7635,3
382163,7724,3
382163,8333,2
382163,8387,4
382163,8538,5
382163,8596,1
382163,8636,3
382163,8687,2
382163,8809,3
382163,8846,1
383678,457,4
383678,720,5
383678,1110,3
383678,1466,4
383678,1495,4
383678,1707,4
383678,3371,5
383678,5292,4
383678,5601,4
383678,7166,3
383678,7430,5
383678,8596,4
388504,1865,3
388504,1962,2
388504,3433,2
388504,4345,5
388504,5226,5
388504,5515,4
388504,5614,4
388504,6029,5
388504,6099,5
388504,6347,1
388504,6450,5
388504,7173,2
388504,7240,1
388504,7589,5
388504,8159,5
388504,8619,2
388504,9111,3
392589,17,1
392589,406,5
392589,1046,3
392589,2572,3
392589,3333,4
392589,4432,5
392589,5239,4
392589,5320,2
392589,6437,2
392589,6721,2
394833,285,4
394833,1370,3
394833,1642,4
394833,1942,5
394833,2452,4
394833,6464,5
394833,8232,4
394833,8596,5
394833,9111,4
397290,255,3
397290,475,3
397290,483,5
397290,550,5
397290,563,2
397290,607,5
397290,705,5
397290,708,3
397290,746,4
397290,985,5
397290,1027,4
397290,1066,4
397290,1102,3
397290,1121,5
397290,1123,5
397290,1246,4
397290,1287,3
397290,1532,5
397290,1542,4
397290,1682,4
397290,1709,5
397290,1744,5
397290,1798,5
397290,1844,4
397290,1902,5
397290,1971,5
397290,1975,4
397290,2001,5
397290,2072,5
397290,2135,5
397290,2152,3
397290,2163,5
397290,2200,5
397290,2495,5
397290,2690,2
397290,2731,4
397290,2815,3
397290,2828,5
397290,3113,5
397290,3161,5
397290,3295,5
397290,3466,4
397290,3538,3
397290,3680,5
397290,3685,4
397290,3942,5
397290,4043,3
397290,4089,2
397290,4123,4
397290,4141,5
397290,4248,5
397290,4306,5
397290,4356,3
397290,4508,3
397290,4577,2
397290,4686,5
397290,4697,4
397290,4698,3
397290,4736,5
397290,4740,3
397290,4799,2
397290,4883,5
397290,5054,5
397290,5056,5
397290,5112,4
397290,5191,2
397290,5293,5
397290,5326,5
397290,5571,5
397290,5614,3
397290,5628,5
397290,5708,4
397290,5809,5
397290,5882,3
397290,5894,5
397290,5939,5
397290,5997,3
397290,6073,5
397290,6207,4
397290,6223,3
397290,6274,4
397290,6287,1
397290,6350,5
397290,6352,5
397290,6362,5
397290,6398,5
397290,6408,4
397290,6449,3
397290,6563,5
397290,6640,2
397290,6692,4
397290,6735,5
397290,6844,5
397290,6908,4
397290,6972,5
397290,7125,4
397290,7142,5
397290,7145,4
397290,7155,4
397290,7182,5
397290,7234,4
397290,7240,5
397290,7371,2
397290,7397,4
397290,7409,5
397290,7483,4
397290,7509,4
397290,7511,5
397290,7521,5
397290,7617,4
397290,7624,4
397290,7732,5
397290,7745,5
397290,7937,3
397290,7985,3
397290,8008,3
397290,8086,4
397290,8107,5
397290,8118,5
397290,8277,2
397290,8326,3
397290,8334,5
397290,8384,5
397290,8467,5
397290,8483,5
397290,8518,5
397290,8531,3
397290,8544,5
397290,8669,4
397290,8713,5
397290,8764,5
397290,8809,4
397290,8904,2
397290,8928,5
397290,8954,5
397290,9051,5
397290,9204,3
397290,9205,5
401925,290,5
401925,3427,3
401925,3624,5
401925,3638,3
401925,4972,5
401925,4996,5
401925,5496,3
401925,5939,5
401925,6030,4
401925,6844,4
401925,6972,5
401925,7624,5
401925,8181,4
405943,299,1
405943,457,3
405943,1220,4
405943,2452,5
405943,6042,3
405943,8189,2
405943,8393,4
405943,8954,3
408443,30,4
408443,197,3
408443,299,4
408443,313,4
408443,353,3
408443,406,4
408443,413,4
408443,607,2
408443,886,5
408443,1046,2
408443,1137,5
408443,1220,4
408443,1267,2
408443,1305,4
408443,1428,3
408443,1470,3
408443,1542,4
408443,1585,2
408443,1865,3
408443,1905,5
408443,1962,5
408443,2009,4
408443,2152,2
408443,2342,3
408443,2372,4
408443,2391,2
408443,2395,3
408443,2612,3
408443,2913,4
408443,3151,3
408443,3333,3
408443,3433,3
408443,3860,3
408443,3864,4
408443,3917,3
408443,3938,5
408443,3962,4
408443,4123,3
408443,4262,4
408443,4306,5
408443,4345,4
408443,4432,5
408443,4590,3
408443,4656,4
408443,4996,3
408443,5071,4
408443,5085,3
408443,5181,4
408443,5223,3
408443,5239,3
408443,5318,3
408443,5345,3
408443,5401,3
408443,5472,3
408443,5496,4
408443,5522,3
408443,5628,2
408443,5836,1
408443,5862,4
408443,5924,3
408443,5939,4
408443,6030,4
408443,6037,3
408443,6134,4
408443,6166,4
408443,6206,4
408443,6287,4
408443,6510,3
408443,6736,3
408443,6859,2
408443,7057,5
408443,7155,2
408443,7281,4
408443,7331,3
408443,7430,4
408443,7513,3
408443,7635,3
408443,8596,4
408443,8636,4
408443,8743,3
408443,8904,4
420015,30,3
420015,893,3
420015,1307,2
420015,1428,3
420015,1865,3
420015,1962,5
420015,2342,5
420015,2391,4
420015,2874,3
420015,3624,3
420015,3860,4
420015,3925,3
420015,3938,4
420015,4356,3
420015,4472,3
420015,4972,4
420015,5401,2
420015,5609,4
420015,5630,4
420015,6037,3
420015,6042,3
420015,6206,4
420015,6859,3
420015,7890,4
420015,8387,2
420015,8644,4
420015,8782,1
426185,21,5
426185,299,4
426185,473,5
426185,1592,5
426185,1865,3
426185,2178,3
426185,2360,5
426185,2478,2
426185,2803,5
426185,4247,4
426185,4472,5
426185,4818,5
426185,5187,5
426185,5472,3
426185,5732,5
426185,5787,5
426185,7071,5
426185,7517,5
426185,7563,5
426185,7950,5
426185,8159,4
426185,8596,4
426185,8744,5
426185,8843,3
426639,191,3
426639,283,3
426639,313,4
426639,329,2
426639,334,4
426639,442,4
426639,468,4
426639,571,3
426639,607,3
426639,621,4
426639,629,3
426639,660,2
426639,708,3
426639,711,3
426639,746,4
426639,751,2
426639,788,3
426639,789,4
426639,886,4
426639,937,4
426639,1046,2
426639,1066,1
426639,1102,4
426639,1145,3
426639,1180,3
426639,1202,5
426639,1220,4
426639,1324,4
426639,1428,5
426639,1509,4
426639,1561,5
426639,1615,4
426639,1637,3
426639,1744,3
426639,1799,3
426639,1810,4
426639,1865,2
426639,1901,3
426639,1962,5
426639,1975,3
426639,2095,4
426639,2112,4
426639,2122,3
426639,2152,4
426639,2186,4
426639,2200,3
426639,2290,4
426639,2372,4
426639,2380,3
426639,2389,4
426639,2391,4
426639,2395,3
426639,2452,5
426639,2470,3
426639,2495,4
426639,2577,3
426639,2612,3
426639,2699,4
426639,2782,5
426639,2800,3
426639,2913,3
426639,3085,1
426639,3106,3
426639,3138,3
426639,3151,3
426639,3192,3
426639,3274,3
426639,3282,2
426639,3350,3
426639,3368,4
426639,3418,3
426639,3522,3
426639,3579,4
426639,3610,3
426639,3638,4
426639,3756,4
426639,3782,3
426639,3860,3
426639,3864,3
426639,3893,3
426639,3920,3
426639,3925,4
426639,3938,4
426639,3962,4
426639,3972,3
426639,4159,3
426639,4266,4
426639,4330,3
426639,4356,3
426639,4369,4
426639,4374,3
426639,4389,5
426639,4432,5
426639,4577,4
426639,4633,3
426639,4698,2
426639,4740,3
426639,4778,3
426639,4805,4
426639,4870,3
426639,4883,3
426639,4914,4
426639,4951,4
426639,4996,4
426639,5016,3
426639,5054,3
426639,5055,3
426639,5085,4
426639,5169,3
426639,5181,4
426639,5227,3
426639,5243,4
426639,5255,2
426639,5258,2
426639,5293,4
426639,5317,3
426639,5318,4
426639,5345,4
426639,5430,4
426639,5538,2
426639,5545,3
426639,5582,4
426639,5651,3
426639,5793,4
426639,5875,4
426639,5926,4
426639,5939,2
426639,5997,3
426639,6030,4
426639,6037,4
426639,6042,3
426639,6060,3
426639,6099,3
426639,6120,3
426639,6134,5
426639,6195,4
426639,6196,3
426639,6223,3
426639,6266,3
426639,6274,4
426639,6329,3
426639,6337,2
426639,6386,3
426639,6428,2
426639,6437,3
426639,6464,3
426639,6475,3
426639,6498,4
426639,6615,5
426639,6687,3
426639,6692,3
426639,6720,5
426639,6844,4
426639,6931,3
426639,6971,3
426639,6972,4
426639,6978,1
426639,7057,5
426639,7155,4
426639,7193,4
426639,7230,5
426639,7234,5
426639,7240,3
426639,7331,4
426639,7494,2
426639,7509,3
426639,7545,3
426639,7633,3
426639,7713,2
426639,7828,3
426639,7875,2
426639,7879,5
426639,7892,3
426639,7928,5
426639,7937,4
426639,7987,4
426639,8038,4
426639,8079,3
426639,8181,3
426639,8232,3
426639,8327,4
426639,8379,5
426639,8387,4
426639,8393,4
426639,8603,4
426639,8644,3
426639,8651,4
426639,8687,5
426639,8743,5
426639,8764,4
426639,8784,4
426639,8851,4
426639,8904,5
426639,8915,3
426639,8954,3
426639,9080,4
426639,9116,4
426639,9136,4
426639,9156,4
426639,9189,3
426639,9204,3
428939,28,4
428939,148,3
428939,175,4
428939,189,4
428939,290,5
428939,313,2
428939,329,4
428939,571,4
428939,607,4
428939,674,4
428939,708,4
428939,788,4
428939,789,4
428939,1027,4
428939,1066,4
428939,1096,4
428939,1144,3
428939,1148,4
428939,1180,4
428939,1202,5
428939,1267,4
428939,1300,4
428939,1307,4
428939,1324,4
428939,1406,4
428939,1509,5
428939,1542,2
428939,1659,4
428939,1798,4
428939,1819,4
428939,1843,4
428939,1861,5
428939,1905,4
428939,1971,3
428939,1975,3
428939,2001,3
428939,2047,5
428939,2078,4
428939,2095,5
428939,2128,4
428939,2136,5
428939,2152,5
428939,2172,5
428939,2252,4
428939,2348,5
428939,2376,4
428939,2430,4
428939,2475,4
428939,2532,5
428939,2594,3
428939,2617,4
428939,2680,4
428939,2755,4
428939,2782,5
428939,2862,3
428939,2874,4
428939,3046,5
428939,3058,3
428939,3085,4
428939,3102,5
428939,3161,4
428939,3168,4
428939,3198,4
428939,3225,4
428939,3254,3
428939,3333,5
428939,3368,4
428939,3418,3
428939,3427,5
428939,3466,4
428939,3487,4
428939,3526,4
428939,3579,4
428939,3605,3
428939,3610,3
428939,3638,4
428939,3648,5
428939,3670,4
428939,3713,5
428939,3840,4
428939,3860,5
428939,3925,5
428939,3938,4
428939,3962,5
428939,4056,3
428939,4141,4
428939,4216,4
428939,4225,3
428939,4266,4
428939,4330,3
428939,4384,4
428939,4392,4
428939,4402,4
428939,4545,4
428939,4661,5
428939,4705,4
428939,4740,4
428939,4745,4
428939,4847,5
428939,4919,5
428939,4977,4
428939,5033,4
428939,5056,2
428939,5103,5
428939,5226,3
428939,5255,4
428939,5299,5
428939,5317,5
428939,5363,5
428939,5401,5
428939,5448,4
428939,5472,5
428939,5477,4
428939,5571,4
428939,5589,5
428939,5614,2
428939,5793,5
428939,5924,5
428939,5926,5
428939,5939,4
428939,6034,2
428939,6196,4
428939,6237,4
428939,6268,3
428939,6315,4
428939,6329,4
428939,6337,4
428939,6374,5
428939,6408,3
428939,6449,4
428939,6687,4
428939,6708,4
428939,6716,4
428939,6833,5
428939,6844,4
428939,6931,4
428939,6971,5
428939,6989,4
428939,7032,5
428939,7040,4
428939,7067,4
428939,7193,5
428939,7240,4
428939,7324,4
428939,7381,4
428939,7399,3
428939,7483,5
428939,7511,4
428939,7521,4
428939,7566,4
428939,7617,2
428939,7624,4
428939,7695,5
428939,7762,4
428939,7875,4
428939,8079,4
428939,8333,5
428939,8535,5
428939,8585,4
428939,8619,3
428939,8627,4
428939,8636,4
428939,8687,4
428939,8764,4
428939,8782,4
428939,8809,3
428939,9049,4
428939,9051,4
431545,670,3
431545,2578,4
431545,2743,5
431545,3282,4
431545,3624,4
431545,6029,4
431545,6091,5
431545,6134,4
431545,6927,4
431545,7141,4
436249,28,3
436249,30,3
436249,152,3
436249,175,4
436249,191,4
436249,241,4
436249,269,3
436249,275,3
436249,313,2
436249,443,3
436249,457,4
436249,468,3
436249,483,3
436249,501,4
436249,563,5
436249,705,3
436249,758,3
436249,886,5
436249,962,2
436249,1020,5
436249,1046,3
436249,1073,4
436249,1102,3
436249,1110,4
436249,1144,3
436249,1145,3
436249,1148,4
436249,1180,4
436249,1307,3
436249,1324,4
436249,1370,3
436249,1428,3
436249,1466,4
436249,1542,3
436249,1561,3
436249,1615,4
436249,1645,3
436249,1650,3
436249,1703,5
436249,1744,3
436249,1798,5
436249,1799,3
436249,1810,4
436249,1832,3
436249,1865,4
436249,1877,4
436249,1905,4
436249,1918,3
436249,1962,4
436249,1969,4
436249,2095,2
436249,2112,3
436249,2152,2
436249,2171,4
436249,2200,3
436249,2209,3
436249,2254,3
436249,2332,3
436249,2371,4
436249,2389,3
436249,2391,3
436249,2456,4
436249,2465,5
436249,2572,2
436249,2574,3
436249,2580,3
436249,2612,3
436249,2617,2
436249,2660,4
436249,2743,4
436249,2779,3
436249,2782,5
436249,2800,4
436249,2862,5
436249,2890,3
436249,2900,4
436249,2913,3
436249,2960,4
436249,2992,3
436249,3017,3
436249,3046,5
436249,3058,3
436249,3079,4
436249,3106,4
436249,3151,3
436249,3254,3
436249,3269,4
436249,3290,5
436249,3315,4
436249,3320,3
436249,3368,3
436249,3371,4
436249,3427,4
436249,3446,2
436249,3463,3
436249,3487,4
436249,3538,3
436249,3544,3
436249,3605,3
436249,3638,2
436249,3650,3
436249,3684,4
436249,3756,3
436249,3782,3
436249,3825,3
436249,3860,4
436249,3905,4
436249,3917,2
436249,3925,4
436249,3926,3
436249,4043,4
436249,4080,4
436249,4123,4
436249,4149,3
436249,4159,3
436249,4266,4
436249,4284,4
436249,4302,4
436249,4306,3
436249,4315,2
436249,4330,3
436249,4341,3
436249,4356,4
436249,4364,4
436249,4402,3
436249,4432,4
436249,4472,4
436249,4545,4
436249,4577,3
436249,4590,3
436249,4640,4
436249,4656,4
436249,4697,3
436249,4727,4
436249,4847,4
436249,4883,2
436249,4906,4
436249,4912,3
436249,4914,2
436249,4951,4
436249,4972,3
436249,5020,3
436249,5042,4
436249,5047,3
436249,5050,3
436249,5075,4
436249,5085,4
436249,5112,3
436249,5169,4
436249,5181,3
436249,5287,3
436249,5293,4
436249,5318,2
436249,5345,3
436249,5360,4
436249,5401,3
436249,5472,3
436249,5515,4
436249,5518,4
436249,5533,3
436249,5538,4
436249,5561,5
436249,5571,3
436249,5582,4
436249,5695,3
436249,5732,4
436249,5814,4
436249,5837,3
436249,5854,4
436249,5862,3
436249,5967,3
436249,5997,3
436249,6027,3
436249,6030,3
436249,6037,3
436249,6042,2
436249,6119,3
436249,6166,3
436249,6196,4
436249,6205,4
436249,6206,2
436249,6221,3
436249,6234,3
436249,6240,3
436249,6274,4
436249,6329,3
436249,6347,3
436249,6366,3
436249,6428,5
436249,6464,4
436249,6482,2
436249,6497,3
436249,6510,4
436249,6555,3
436249,6641,4
436249,6692,2
436249,6720,5
436249,6739,4
436249,6760,3
436249,6797,3
436249,6829,3
436249,6844,3
436249,6859,3
436249,6912,3
436249,6931,2
436249,6971,4
436249,6972,3
436249,6974,5
436249,7048,3
436249,7067,3
436249,7184,3
436249,7234,4
436249,7237,4
436249,7240,4
436249,7281,3
436249,7331,3
436249,7364,4
436249,7399,3
436249,7509,4
436249,7590,3
436249,7617,3
436249,7624,4
436249,7627,3
436249,7635,2
436249,7690,3
436249,7696,5
436249,7703,1
436249,7706,3
436249,7745,4
436249,7767,4
436249,7879,3
436249,7882,3
436249,7904,2
436249,7928,5
436249,7937,3
436249,7989,4
436249,8105,2
436249,8159,4
436249,8181,2
436249,8295,5
436249,8301,3
436249,8387,3
436249,8393,4
436249,8505,3
436249,8535,5
436249,8586,3
436249,8596,4
436249,8636,3
436249,8644,3
436249,8682,4
436249,8687,3
436249,8717,4
436249,8743,4
436249,8764,3
436249,8782,2
436249,8806,4
436249,8818,3
436249,8832,4
436249,8840,3
436249,8846,4
436249,8883,4
436249,8954,4
436249,8981,3
436249,9051,4
436249,9111,4
436249,9188,3
436249,9189,4
436249,9205,2
436249,9208,4
438667,357,3
438667,571,3
438667,758,3
438667,937,2
438667,1220,4
438667,1590,3
438667,2743,5
438667,3962,4
438667,4345,4
438667,4356,3
438667,4633,5
438667,4833,3
438667,4951,5
438667,5843,3
438667,6080,2
438667,6134,4
438667,6637,4
438667,6760,5
438667,6874,3
438667,6927,3
438667,7055,3
438667,7234,4
438667,7281,4
438667,7627,4
438667,8782,3
439992,758,3
439992,1145,5
439992,2152,4
439992,2612,3
439992,2782,5
439992,4545,5
439992,4656,4
439992,6287,4
439992,6829,3
439992,6859,3
439992,7937,5
439992,8181,3
439992,8954,3
442580,197,3
442580,718,3
442580,4996,5
442580,6844,5
442580,6859,5
442580,7513,4
442580,7627,2
442580,8687,5
442580,8743,5
452173,357,5
452173,457,5
452173,758,5
452173,1110,5
452173,1220,5
452173,1307,5
452173,1428,5
452173,1470,5
452173,1865,5
452173,1962,5
452173,2112,5
452173,2342,5
452173,2391,5
452173,2452,5
452173,3046,5
452173,3282,5
452173,3333,5
452173,3371,5
452173,3624,5
452173,3756,5
452173,3860,5
452173,3917,5
452173,3938,5
452173,4115,5
452173,4266,5
452173,4356,5
452173,4432,5
452173,4472,5
452173,4590,5
452173,4745,5
452173,4919,5
452173,4951,5
452173,5085,5
452173,5181,5
452173,5496,5
452173,5807,5
452173,5862,5
452173,6042,5
452173,6134,5
452173,6475,5
452173,6859,5
452173,7281,5
452173,8387,5
452173,8393,5
452173,8525,4
452173,8644,5
452299,18,3
452299,28,3
452299,30,4
452299,32,5
452299,44,4
452299,58,3
452299,73,5
452299,76,5
452299,77,3
452299,104,5
452299,106,5
452299,108,3
452299,131,3
452299,143,2
452299,165,5
452299,171,3
452299,173,4
452299,175,3
452299,185,4
452299,191,4
452299,197,4
452299,199,3
452299,208,4
452299,241,4
452299,250,5
452299,257,5
452299,262,3
452299,283,4
452299,285,4
452299,304,3
452299,313,4
452299,329,2
452299,334,4
452299,338,4
452299,348,3
452299,349,1
452299,353,3
452299,357,4
452299,371,5
452299,381,2
452299,393,3
452299,395,4
452299,400,4
452299,406,4
452299,422,3
452299,427,4
452299,442,4
452299,443,3
452299,445,4
452299,459,3
452299,468,3
452299,477,4
452299,483,3
452299,486,4
452299,494,4
452299,501,3
452299,518,5
452299,535,4
452299,548,3
452299,550,4
452299,571,4
452299,599,2
452299,629,4
452299,636,1
452299,641,3
452299,652,4
452299,657,4
452299,658,4
452299,662,4
452299,668,2
452299,674,3
452299,692,4
452299,696,4
452299,708,4
452299,711,4
452299,720,3
452299,746,4
452299,752,5
452299,759,3
452299,763,4
452299,794,2
452299,798,4
452299,811,4
452299,819,3
452299,833,4
452299,857,4
452299,859,4
452299,872,4
452299,886,5
452299,896,3
452299,937,3
452299,953,5
452299,962,3
452299,963,2
452299,985,4
452299,988,3
452299,992,5
452299,1011,3
452299,1012,3
452299,1017,5
452299,1024,3
452299,1026,3
452299,1035,3
452299,1050,2
452299,1066,4
452299,1073,5
452299,1074,3
452299,1079,4
452299,1086,4
452299,1102,4
452299,1110,5
452299,1120,1
452299,1140,3
452299,1144,4
452299,1145,2
452299,1148,3
452299,1180,4
452299,1182,3
452299,1202,3
452299,1203,4
452299,1216,5
452299,1220,5
452299,1222,4
452299,1224,4
452299,1266,3
452299,1299,3
452299,1307,3
452299,1336,4
452299,1367,3
452299,1370,3
452299,1384,3
452299,1393,3
452299,1399,4
452299,1406,3
452299,1425,2
452299,1428,3
452299,1455,1
452299,1466,2
452299,1467,4
452299,1528,3
452299,1542,4
452299,1571,3
452299,1578,4
452299,1582,4
452299,1585,3
452299,1590,3
452299,1595,3
452299,1600,1
452299,1615,4
452299,1625,4
452299,1633,3
452299,1637,4
452299,1642,4
452299,1646,3
452299,1650,2
452299,1659,4
452299,1661,4
452299,1682,4
452299,1692,5
452299,1703,4
452299,1736,1
452299,1743,4
452299,1756,4
452299,1780,3
452299,1790,5
452299,1792,4
452299,1794,1
452299,1795,5
452299,1798,4
452299,1799,4
452299,1803,4
452299,1832,4
452299,1840,4
452299,1844,3
452299,1882,5
452299,1901,4
452299,1902,4
452299,1905,4
452299,1912,4
452299,1918,3
452299,1925,2
452299,1939,4
452299,1969,3
452299,1971,1
452299,1974,3
452299,1975,2
452299,2000,3
452299,2001,4
452299,2009,3
452299,2012,3
452299,2020,3
452299,2040,5
452299,2043,3
452299,2047,2
452299,2072,2
452299,2095,3
452299,2104,2
452299,2112,2
452299,2128,4
452299,2152,4
452299,2155,2
452299,2167,4
452299,2172,4
452299,2174,4
452299,2195,5
452299,2200,1
452299,2203,3
452299,2209,3
452299,2212,4
452299,2235,2
452299,2252,4
452299,2261,3
452299,2290,3
452299,2300,4
452299,2306,4
452299,2314,3
452299,2319,5
452299,2332,3
452299,2360,3
452299,2371,4
452299,2379,3
452299,2380,2
452299,2388,3
452299,2389,3
452299,2391,2
452299,2395,3
452299,2409,3
452299,2418,3
452299,2430,4
452299,2435,3
452299,2440,4
452299,2443,3
452299,2456,3
452299,2462,3
452299,2465,3
452299,2471,5
452299,2472,3
452299,2495,4
452299,2505,4
452299,2525,3
452299,2528,3
452299,2532,4
452299,2612,3
452299,2613,4
452299,2622,3
452299,2660,5
452299,2662,2
452299,2675,2
452299,2687,3
452299,2699,4
452299,2701,3
452299,2712,4
452299,2732,3
452299,2734,4
452299,2735,5
452299,2743,4
452299,2778,3
452299,2782,5
452299,2783,2
452299,2795,4
452299,2796,4
452299,2803,4
452299,2828,4
452299,2851,4
452299,2852,4
452299,2862,5
452299,2865,4
452299,2866,4
452299,2873,3
452299,2882,3
452299,2890,4
452299,2893,5
452299,2920,4
452299,2922,3
452299,2932,3
452299,2942,3
452299,2953,5
452299,2955,3
452299,2960,1
452299,2965,3
452299,2992,3
452299,3009,3
452299,3013,4
452299,3015,3
452299,3017,5
452299,3046,3
452299,3058,4
452299,3077,3
452299,3078,4
452299,3079,4
452299,3081,4
452299,3082,3
452299,3085,2
452299,3102,3
452299,3106,4
452299,3124,4
452299,3128,3
452299,3135,3
452299,3138,4
452299,3143,3
452299,3148,3
452299,3153,3
